chapterno,score,words
83,4.817196261682246,"[('pain', 2.1), ('agony', 2.16), ('suffered', 2.24), ('anger', 2.3), ('tears', 2.46)]"
84,4.693493975903614,"[('killed', 1.56), ('torturing', 1.58), ('cry', 1.84), ('cried', 2.2), ('threat', 2.36)]"
85,5.767558139534886,"[('smiled', 8.08), ('joy', 8.16), ('laughing', 8.2), ('laugh', 8.22), ('laughter', 8.5)]"
86,5.895454545454547,"[('smile', 8.1), ('laugh', 8.22), ('laughed', 8.26), ('happy', 8.3), ('love', 8.42)]"
87,4.848030303030304,"[('hated', 2.14), ('attacked', 2.52), ('beating', 2.56), ('lost', 2.76), ('impossible', 2.9)]"
88,5.398536585365854,"[('peace', 7.86), ('great', 7.88), ('loved', 7.96), ('happy', 8.3), ('love', 8.42)]"
89,6.045,"[('smiled', 8.08), ('smile', 8.1), ('successful', 8.16), ('happy', 8.3), ('love', 8.42)]"
90,5.206091954022988,"[('failed', 1.84), ('painful', 2.12), ('divorce', 2.18), ('injured', 2.22), ('fired', 2.3)]"
91,4.8079245283018865,"[('fail', 1.96), ('hatred', 2.22), ('anger', 2.3), ('enemy', 2.64), ('guilty', 2.64)]"
92,4.813250000000002,"[('killed', 1.56), ('cruel', 1.84), ('worst', 2.1), ('hate', 2.34), ('shooting', 2.52)]"
93,5.62047619047619,"[('splendid', 7.86), ('great', 7.88), ('flowering', 7.88), ('funny', 7.92), ('laughing', 8.2)]"
94,5.793469387755103,"[('pleasure', 8.08), ('excellent', 8.18), ('exceptionally', 8.18), ('happy', 8.3), ('love', 8.42)]"
95,5.347938144329895,"[('free', 7.96), ('smiled', 8.08), ('smile', 8.1), ('laughing', 8.2), ('happiest', 8.6)]"
96,5.379699999999999,"[('smiling', 7.58), ('success', 7.86), ('great', 7.88), ('exceptional', 8.18), ('happy', 8.3)]"
97,5.497837837837836,"[('family', 7.72), ('splendid', 7.86), ('great', 7.88), ('beautiful', 7.92), ('pleasure', 8.08)]"
98,5.078500000000001,"[('death', 1.54), ('died', 1.56), ('annihilate', 2.04), ('hurt', 2.18), ('losses', 2.46)]"
99,5.353614457831326,"[('loved', 7.96), ('jokes', 7.98), ('healthy', 8.02), ('smiled', 8.08), ('laugh', 8.22)]"
100,4.904000000000001,"[('death', 1.54), ('evil', 1.9), ('slaves', 2.06), ('hurt', 2.18), ('devil', 2.24)]"
101,5.315660377358492,"[('killed', 1.56), ('painful', 2.12), ('fearing', 2.32), ('dangerous', 2.44), ('miserable', 2.54)]"
102,4.255208333333333,"[('agony', 2.16), ('angry', 2.32), ('ill', 2.42), ('worried', 2.42), ('tears', 2.46)]"
103,4.951041666666667,"[('died', 1.56), ('torture', 1.58), ('terror', 1.76), ('evil', 1.9), ('suffer', 2.08)]"
104,4.555624999999999,"[('death', 1.54), ('cruelty', 1.84), ('punish', 2.0), ('divorce', 2.18), ('divorces', 2.18)]"
105,4.957777777777779,"[('divorce', 2.18), ('accidental', 2.32), ('stealing', 2.46), ('failing', 2.52), ('betrayed', 2.57)]"
106,5.196296296296298,"[('impoverished', 1.98), ('failure', 2.06), ('failing', 2.52), ('annoyed', 2.58), ('shame', 2.68)]"
107,5.911969696969698,"[('kiss', 7.64), ('gift', 7.72), ('great', 7.88), ('smiled', 8.08), ('smile', 8.1)]"
108,5.299354838709678,"[('failed', 1.84), ('worst', 2.1), ('painful', 2.12), ('divorce', 2.18), ('cried', 2.2)]"
